106 law 20:26 7:12 26:2
107 school 24:4 35:1 2:1
108 daughters 24:8 22:1 8:1
109 amy 20:1
110 disabled 24:1 0:1
111 sarah 24:1
112 emergency 24:3 27:1
113 room 31:6 24:3 22:3 23:2
114 nurse 27:2 44:1
115 julia 1:1
116 massage 1:1
117 therapist 24:1
118 emily 8:1
119 georgia 1:1 4:1
120 son 24:4 23:2
121 jim 53:3
122 infantry 1:1
123 bloody 8:1
124 streets 45:3 27:1
125 ramadi 53:2
126 webb 51:5 16:1
127 highest 44:9
128 priority 46:4 34:2 2:1
129 working_people 30:4 14:2
130 make 56:30 54:23 23:13 59:12 15:12 43:7 52:4 1:3 8:2 24:1
131 stronger 1:9 9:4
132 give 42:32 56:12 36:11 38:6
133 reputation 54:2 2:1 16:1
134 security 7:13 35:4
135 overseas 52:5
136 common_sense 20:4 6:2
137 foreign_policy 51:17 34:7 29:3 3:1
138 cheering 53:4
139 applause 59:56 18:37 13:36 56:31 1:29 54:22 2:16 5:14 43:7 20:1
140 democratic_party 30:8 22:7 53:2 29:1
141 traditionally 22:1
142 reason 59:14 44:6 46:3
143 decided 16:3 19:1
144 run 14:15 1:15
145 democrat 30:10 59:2 45:2
146 party 30:31 17:2 16:2 5:2 20:1
147 voice 30:4 6:1
148 corridors 39:1
149 determined 33:2 55:1 18:1
150 race 17:19 1:5 28:3 57:1 40:1
151 clarification 10:1
152 supported 40:13 46:4 45:2
153 affirmative 22:2
154 action 34:10 22:6 51:1
155 african_americans 22:4
156 program 22:8 14:5 54:4 49:2
157 originally 16:2
158 designed 39:3 6:1 0:1 7:1
159 unique 39:1
160 slavery 22:1
161 crow 52:1
162 laws 20:13 22:2
163 discussed 53:3 13:3 47:1 18:1
164 number 39:16 59:6 27:5
165 times 13:16 55:10 27:2 20:1
166 idea 6:12 16:10 54:8 41:2 25:1
167 create 2:13 0:6 47:1 32:1 22:1
168 diversity 22:1
169 programs 16:10
170 include 22:3 43:2
171 quote 3:42 51:10 5:2
172 color 39:1 45:1
173 whites 22:3
174 struggling 16:1 48:1
175 families 22:16 39:7 13:1
176 appalachian 39:1
177 mountains 22:1
178 true 13:14 52:9 24:4
179 principle 53:7 11:2
180 elevating 22:1
181 level 33:7
182 consciousness 30:1
183 hardships 54:1
184 lot 13:50 14:49 47:20 45:16 55:2 29:1 15:1
185 happen 59:28 54:6 18:1
186 culture 1:1 19:1
187 fundamental 31:2 7:2 25:1 20:1
188 issues 29:46 14:20 18:3 24:1
189 involved 31:6 14:3 21:2 10:1 0:1
190 pay 15:46 44:4 41:1 2:1
191 respect 39:14 24:12 33:1
192 issue 51:39 5:37 41:16 39:16 47:15
193 guns 47:25
194 firearms 47:2
195 good_job 38:5 7:1 34:1
196 criminals 20:6
197 killed 39:8
198 members 38:4 11:4 14:3 49:1 23:1
199 gangs 39:1 23:1
200 inside 25:5 11:1
201 urban 6:1 20:1
202 areas 9:5 57:1
203 mentally 47:1 25:1 34:1
204 incapacitated 9:1
205 shooting 47:6
206 virginia 19:2 25:1
207 tech 7:8
208 individual 5:4 58:2 17:2 6:2
209 received 51:7 9:1
210 medical 6:3 33:2 2:1 38:1
211 care 38:11 0:5 50:1 46:1
212 mental 25:1
213 illness 24:1
214 professionals 35:1
215 allowed 39:9 46:5 1:2
216 share 24:4 42:2
217 information 7:16 14:1
218 background_checks 47:5
219 tradition 39:1
220 defend 13:7 9:2
221 family 39:14 38:6 51:2
222 violence 9:5 53:2 45:1 13:1
223 going_back 55:6
224 minutes 15:11 12:4
225 high 15:9 49:6 44:1
226 levels 56:2 51:1 11:1
227 bodyguards 51:1
228 hours 51:7 2:3 54:1
229 day 36:12 51:8 32:8 41:6 22:3 10:2
230 days 55:22 23:2
231 week 26:13 3:9
232 average 26:7 18:3 1:1
233 american 44:12 52:11 27:10 43:8 19:6 26:5 11:2 24:1
234 deserves 51:1 13:1
235 protect 59:4 15:3 7:3 48:2 31:2 23:2
236 point 59:28 50:8 52:2 51:2 47:2
237 standing 18:8 57:6 58:2 23:2 11:1
238 ten 57:4 16:3
239 lucky 29:1
240 inaudible 31:22 26:6 3:1
241 start 46:27 24:10 36:7 16:5 21:1
242 conversation 47:15 7:3
243 russia 34:21 9:1
244 syria_right 34:3
245 failings 1:1
246 occur 24:2
247 invasion 19:5 44:1
248 iraq 32:27 19:20
249 destabilized 34:1
250 ethnic 54:1
251 elements 32:3
252 empowered 34:1
253 iran 34:46 27:3 32:1
254 arab 32:5
255 spring 24:1
256 created 59:9 45:3 49:1 13:1
257 huge 21:6 31:5
258 vacuums 12:1
259 libya 32:15 25:4 9:3 36:1
260 syria 32:26 9:9
261 terrorist 27:4 34:3
262 movements 34:1
263 move 43:15 46:7 4:7 34:6 23:6 52:5 41:2 0:1
264 recent 26:9 42:5 27:4 9:2 34:1
265 deal 21:21 34:15 27:14 40:8 10:1
266 allowing 47:4 21:2
267 move_forward 43:9
268 eventually 24:2
269 acquire 35:1
270 nuclear_weapon 34:4
271 bad 34:10 48:2 2:1 21:1
272 signals 1:2
273 body 12:4 45:2 5:2
274 region 34:7 32:5
275 acquiescing 34:1
276 formula 15:2
277 part 15:14 20:13 38:11 32:9 37:1 48:1
278 five_years 2:4 34:2 11:1
279 pentagon 0:3 24:2
280 opposed 40:5 46:4
281 place 25:48 1:7 50:5
282 terms 59:12 44:9 40:3 57:1
283 strategy 30:13 32:6
284 focus 35:10 2:1
285 greatest 34:10 0:6
286 threat 35:16 50:6 23:6
287 resolving 35:2
288 relationship 34:4 21:2
289 china 34:31 40:18
290 aggression 34:2
291 treat 24:3 25:2 5:1
292 would_say 52:4 13:2 10:2
293 waiting 38:6 6:1
294 time 54:32 1:31 18:30 21:24 10:12 29:6
295 unelected 40:1
296 authoritarian 51:1
297 south 34:7 43:2 32:1
298 sea 34:2
299 conduct 39:2
300 cyber_warfare 34:2
301 tens 51:6
302 millions 44:23 51:5 14:2
303 american_citizens 39:2 4:1
304 crosstalk 41:22 12:21 29:12 45:1
305 o'malley 43:53 23:21 53:12 45:12 48:4 44:1
306 anderson 43:12 45:9 53:4 48:1
307 learning 32:2
308 lessons 32:6
309 benghazi 25:9 12:1
310 much_better 23:5 6:2
311 job 0:22 23:9 58:3 20:3 32:1
312 nation 43:21 37:15 5:4 31:1
313 human_intelligence 12:5
314 ground 32:24 25:6 42:1 7:1
315 emerging 42:1
316 generation 46:3 24:3
317 leaders 32:4 18:3
318 replace 6:6 0:1
319 dictator 23:3
320 planet 37:3 32:3 15:3 4:1 5:1
321 ends 21:3 5:1
322 chris 57:6 32:2
323 stevens 21:1
324 tools 25:3 27:2
325 failed 36:6 6:4 2:2 10:1
326 invest 43:7
327 decisions 54:11
328 today 2:18 48:12 25:10 16:10 31:4
329 national_security 32:8 50:4 34:2
330 failing 12:4 27:1
331 inevitability 25:1
332 something_like 25:5 55:1
333 occurring 25:4 35:2
334 intervened 35:1
335 treaties 49:1
336 risk 20:10 21:2
337 americans 56:17 59:12 45:12 15:11 23:8 7:8 35:7
338 attack 35:18 25:17
339 imminent 49:2 40:1
340 plenty 25:3 54:1 57:1
341 president 37:48 57:42 3:37 25:27 19:20 36:19 28:1 41:1
342 congress 21:26 2:8 20:7 43:2 19:1 16:1
343 request 21:1 16:1 33:1
344 authority 21:13
345 use_military 9:6
346 force 9:10 39:9 41:1
347 situation 46:5 24:2 9:2 4:1
348 floor 49:6 27:1
349 hearings 30:1
350 wise 25:2
351 thing 13:16 25:14 1:5 23:4 33:1
352 tripoli 7:1
353 airport 25:2
354 can't 36:22 25:11 31:5 55:4 2:2
355 conscription 54:1
356 long 19:13 43:7 2:4
357 legal 5:4 19:3 2:1
358 process 33:10 38:2
359 requires 7:5 16:1
360 voters 55:23 17:19 41:1 33:1
361 decide 55:2 24:2 17:1
362 senator_sanders 47:32 51:18 56:15 22:13 31:2 18:1
363 anyone_else 56:3
364 position 18:9 41:4 5:4 11:2 3:2 1:1
365 military 58:26 26:4 34:3 10:3 23:1 27:1
366 brother 24:3 17:1
367 served 38:5 23:5 24:4
368 spending 16:9 19:2 10:2 57:1 42:1
369 comfortable 38:3
370 qualified 11:6
371 person 56:21 13:6 24:1
372 commander-in-chief 58:17 9:7
373 signal 34:4
374 nuclear_deal 34:3
375 concluded 6:4 15:1 56:1
376 accepting 34:1
377 iran's 26:2
378 greater 36:6 25:2 6:1
379 important 37:28 32:8 0:6 18:5 48:1
380 balance 16:6 54:1 39:1
381 ally 14:1
382 israel 34:5
383 sunnis 32:3 18:1
384 represented 26:3 13:1
385 saudi 39:1
386 regime 26:2 8:1
387 weakness 34:6 42:4
388 encouraged 6:1
389 acts 20:2 34:1
390 past 26:13 51:6 23:6
391 weeks 29:3 31:2 26:2
392 long-term 25:2 23:2 11:1 54:1
393 challenge 23:5 43:4 34:2 27:2
394 relation 39:1
395 day-to-day 34:1
396 military-operational 4:1
397 situations 34:2
398 middle_east 9:14 34:3 19:1
399 kind 37:19 56:8 50:6 25:6 26:1 1:1
400 united_states 37:39 35:16 57:14 52:11 50:11 2:6 36:2 34:2 56:1
401 matters 27:4 21:1
402 talking 25:15 46:10 13:9 41:8 18:5 53:4 51:4 20:3 32:2
403 risked 19:2
404 political_life 18:2 48:1
405 raising 56:5 41:4 22:4 26:2
406 ran 45:9 54:4 49:1 19:1
407 consultants 24:1
408 telling 36:7 7:3 1:1
409 committing 21:1 58:1
410 suicide 24:3
411 started 19:11
412 debate 28:48 18:31 56:10 46:1
413 wasn't 36:21 54:1 4:1
414 republican_party 24:4 11:4
415 joining 33:7 18:2
416 so-called 4:3 56:2 49:1
417 criminal 22:2
418 african_american 1:2 56:1
419 wounded 22:3 41:1
420 convicted 24:1
421 murder 5:5
422 six_years 57:3 24:2
423 three_years 24:7
424 cleared 19:1
425 soldier 1:3 50:1
426 mall 0:1
427 made 11:19 13:17 14:15 22:8 33:3 54:2 5:1
428 recommendation 1:1
429 stand 1:17 44:8 19:8 55:4 18:3 33:1
430 front 59:10 40:1
431 hard 14:11 1:11 55:7 0:1
432 risks 34:3
433 laughter 42:15 33:15 46:5 38:3 14:3 6:1 45:1
434 jump 22:4 15:2
435 reality 44:6 58:2 1:2
436 recognize 59:4 44:2 7:1 36:1
437 minute 42:5 51:2 46:1 32:1
438 tarp 33:1
439 introduced 25:3 24:2 5:2 20:1
440 calling 21:2 18:2 42:1
441 windfall 44:3
442 profits 14:2
443 tax 15:19 44:4
444 executives 52:4 13:2
445 companies 52:19 7:4 40:3 14:3 47:1
446 billion 52:13 15:10 1:1
447 compensation 44:3
448 bonus 36:1
449 split 18:2
450 rest 22:7 35:6 40:2 48:1
451 nurses 14:1
452 truck 10:6 14:1
453 drivers 6:3 29:2
454 soldiers 9:3 25:2
455 bailed 14:4
456 speaking 14:8 0:1
457 changing 52:2
458 positions 55:2 10:2 58:1
459 occurred 49:1 8:1
460 frustrating 15:1
461 mentions 18:1
462 set 2:8 34:5 14:3 50:1
463 mark 41:3 48:1
464 hasn't 27:4
465 equal 43:4 45:2 27:1 58:1
466 happened 27:10 7:6 39:2 36:1
467 facts 1:5 29:1
468 crash 48:4
469 amount 48:3 11:1
470 world's 36:4
471 capital 39:4 48:1
472 economy 48:22 2:19 0:11 43:4 14:2
473 manages 44:1
474 percent 15:31 43:25 16:9 27:8 40:5
475 means 17:16 48:2 4:2
476 managers 48:5
477 risking 27:2
478 american_people 36:18 1:8 52:6
479 managing 27:2
480 consideration 47:1
481 ways 24:5 35:2 1:2
482 regulate 27:2 45:1
483 problem 20:28 37:10 36:9 5:4
484 immigrant 11:3 20:1 49:1
485 escaped 20:1
486 boat 20:1
487 entire 11:5 39:3 34:3 29:1
488 extended 24:1
489 communists 24:1 8:1
490 hundreds 25:7 52:1
491 thousands 25:18 17:2
492 dying 38:4
493 camps 24:2 13:1
494 ended 24:7 23:1
495 graduating 24:1
496 dream 43:4 0:3
497 good 54:33 40:7 52:4 3:2 24:1
498 immigration 46:13 41:6 26:3 3:1 28:1
499 defining 25:1 42:1
500 borders 46:7 35:3 43:1
501 resolve 58:2 50:2 24:2 48:1
502 amendment 46:5 35:3
503 immigration_bill 39:2 48:1
504 pathway 46:2
505 citizenship 46:20 22:1
506 roots 53:1
507 met 53:8
508 series 31:2 46:1
509 standards 53:2 21:2 6:1
510 comprehensive 48:6
511 define 58:3
512 leave 15:7 2:6 56:1
513 ultimate 34:1
514 judgment 19:14 58:4
515 collection 7:3
516 personal 15:5 6:3 27:1
517 fisa 18:1
518 foreign 19:8 33:2 8:1
519 intelligence 50:9 27:1 38:1
520 surveillance 47:3 7:2
521 act 23:12 56:7 5:4 52:3 50:3 29:1
522 introduce 18:9
523 russ 7:1
524 feingold 7:1
525 amendments 21:2
526 basically 54:6 46:2 19:2 7:1 29:1
527 understand 20:15 37:6 50:5 56:4 23:3 8:3 47:2 15:2
528 realities 7:1
529 collect 7:2
530 broad 47:2
531 internet 35:3 56:2 7:2
532 age 56:6 47:6
533 period 8:4 30:2
534 destroy 15:2 52:1 43:1 32:1 59:1
535 proceedings 7:1
536 vast 36:3 18:1 24:1
537 data 26:3 7:3
538 bank 21:7 52:5
539 ripe 21:1
540 intentions 45:1
541 destroyed 30:4
542 great 56:23 23:12 7:6 36:4 40:2 35:1 6:1
543 admiration 21:1
544 affection 21:1
545 bernie 6:3 18:1 55:1
546 revolution's 21:2
547 stuff 54:6 47:1
548 major 51:7 36:7 24:3 9:3
549 difference 47:6 36:6 46:4
550 obama_administration 10:5 21:1 12:1
551 executive 21:9 38:3
552 committee 36:8 38:4 45:1
553 counsel 21:3
554 dozens 21:1
555 bills 22:4
556 house 36:16 16:2 14:1 59:1
557 every_year 43:3 22:1 52:1
558 veterans_committee 38:2 21:1
559 strong 37:11 21:4 5:3 35:1
560 feeling 21:5
561 federal_system 21:3
562 lead 12:15 23:6 21:5
563 energize 21:1
564 congressional 44:4 19:1 20:1
565 divisions 55:1 23:1
566 continue 28:7 47:6 51:5 32:4 36:2 14:2
567 paralyze 21:2
568 would_lead 16:2 21:1
569 traditional 21:4 9:2 1:1 31:1
570 constitution 36:4 22:4
571 sets 44:1 9:1
572 question 17:72 4:66 11:14 1:2
573 solve 20:14 56:13
574 energy 4:6 43:3 14:3
575 problems 56:20 38:5 34:5 2:1 15:1
576 global 37:12
577 environment 4:2 36:1
578 address_climate 37:2 15:1
579 change 17:18 20:13 37:11 3:4 34:2 53:1
580 all-of-the-above 34:1 18:1
581 voter 11:5
582 bring 49:21 27:16 13:16 58:3
583 alternate 37:1
584 nuclear 34:13
585 proponent 37:2
586 safe 35:7 1:6 12:3
587 clean 37:4
588 climate_change 4:23 21:1 15:1 54:1 49:1
589 simply 37:4 32:3
590 india 37:1
591 polluters 40:1
592 fifteen 4:1
593 polluted 37:1
594 cities 9:9 43:5 50:3 56:1
595 countries 40:11 32:8 35:4 6:3
596 agreements 37:2
597 illusory 18:1
598 requirements 37:5
599 chinese 34:6 52:5 8:2
600 international 40:6
601 enemy 8:5 58:3 32:1
602 threw 22:1
603 grenade 41:1
604 talk 54:23 56:18 29:14 13:13 15:12 9:12 44:10 16:2 52:1
605 ladies 18:2
606 gentlemen 18:6 35:4 28:2
607 pleasure 30:3
608 tonight 55:42 18:21 13:12 28:5 15:1
609 heard 13:15 43:11 54:7 27:6
610 promises 56:5 0:2 34:1
611 rhetoric 29:5 1:4
612 campaigns 18:8
613 election's 29:1
614 scratch 53:1
615 get_things 56:6 28:1 57:1
616 promise 13:10 3:7
617 complicated 24:2
618 unpopular 29:1
619 work 14:36 56:24 38:10 19:6
620 complex 44:2 1:1
621 order 36:14 50:6 54:2 24:1 9:1
622 solution 5:4 45:2
623 policy 57:6 29:5 5:5 37:4 46:3 55:2 21:2
624 manage 0:3
625 bureaucracy 48:1
626 federal_government 12:18 42:1
627 overcome 13:3
628 cavalcade 45:1
629 financial 48:9 52:4 16:2
630 irregularities 24:1
631 poisoning 12:5
632 ready 55:13 24:1
633 white_house 31:11 30:11 22:1
634 pharmaceutical_companies 14:2 6:1
635 accused 26:3
636 profiteering 31:1
637 dramatically 14:3 28:1
638 prices 14:9
639 life-saving 26:1
640 drugs 20:3 26:1 0:1 57:1
641 lifetime 43:4 26:2
642 medicine 14:3 6:1
643 controlling 44:1
644 price 26:1 8:1
645 increases 26:1
646 carson_governor 22:2
647 christie 29:18
648 jail 10:9
649 financial_crisis 29:1 44:1
650 general 10:9
651 motors 58:1
652 paid 52:8
653 fines 20:3
654 settlements 10:1 16:1
655 ignition 52:1
656 switch 47:3 10:2 45:1
657 defect 13:1
658 hundred 10:1
659 twenty 10:1
660 result 36:7
661 faulty 10:1
662 switches 10:1
663 prosecutor 52:1 22:1 25:1
664 responsible 10:5 49:3 4:3
665 cover-up 52:1
666 belong 52:1 59:1
667 bars 25:1
668 governor_christie 3:27 38:1 34:1
669 one_thing 38:7 16:4
670 whole_lot 44:5
671 carly_fiorina 3:5
672 negotiation 3:1
673 john 23:18 53:12 38:6
674 kerry 38:2
675 would've 11:1
676 stands 30:1
677 hell 8:5 10:1
678 terror 35:15
679 video_clip 8:2
680 begins 21:2 46:1 32:1 18:1 55:1
681 follow 11:12 41:2 6:2 56:1
682 tripped 55:1
683 candidates 18:37 28:30 55:12 51:11
684 campaign_trail 51:9 55:5
685 hear 42:12 31:9 13:5 50:1 9:1 56:1
686 martin 43:4
687 governor 43:40 49:31 12:23 3:22 23:15
688 anna 43:3
689 bettis 1:1
690 tempe 18:1
691 arizona 27:1
692 begin_video 4:8
693 clip 4:13
694 please_tell 15:1 26:1 27:1
695 stage 25:24 18:20 53:8 43:5
696 yeah 59:3
697 put_forward 43:9 20:2
698 plan 15:25 6:21 48:12 43:4
699 candidate 42:19 30:6 55:3 47:2
700 america 2:56 37:20 39:17 43:12 32:5 0:1
701 forward 43:12 36:4 23:3 18:2
702 clean_electric 43:6
703 grid 34:5 52:1
704 land 43:3 50:2
705 man 24:14 31:3 21:1 10:1
706 moon 43:2
707 intentional 42:1
708 engineering 43:1
709 solved 43:2
710 extend 43:1
711 investor 48:2
712 credits 36:1 15:1
713 solar 43:3
714 wind 43:4 39:1
715 iowa 33:28 18:4 25:3 43:1
716 las_vegas 28:3 15:1
717 sustainable 23:3
718 green 43:8 42:2
719 building 43:5 34:1
720 architecture 42:1
721 design 27:1
722 require 59:6
723 presidential 43:8 57:6
724 leadership 36:13 13:10 57:1
725 intend 18:1 13:1 6:1 56:1
726 sign 58:6 42:2 27:1
727 office 55:9 20:6 40:3
728 moves 59:2 14:2 41:1
729 dedicates 43:1
730 resources 36:2
731 solving 36:5
732 moving 43:12 34:1
733 carrie 26:1
734 kang 31:1
735 manassas 39:1
736 would_like 26:12 22:2
737 senator 49:49 29:34 22:13 8:5
738 difficult_time 26:3
739 republicans 30:29 28:5 42:1
740 compromise 30:5
741 agenda 13:8 2:2 54:1
742 approach 57:16 22:3 5:1
743 going_forward 50:4 26:1 19:1
744 character 17:2 19:1
745 dominated 17:2
746 news 33:12
747 ever_since 49:2 18:2
748 iowa_caucuses 33:4
749 days_ago 17:3
750 evening 33:8 42:3
751 josh_mcelveen 17:3
752 wmur 17:4
753 manchester 0:3
754 commentator 17:2
755 mary_katherine 17:3
756 ham 17:3
757 carson_applause 48:3 43:1
758 trump_applause 33:4
759 governor_jeb 16:2
760 bush_applause 33:1
761 republican_candidates 18:3 55:1
762 loud 18:2 43:1 14:1
763 couldn't 42:6 38:4 24:2 21:2 1:1
764 excitement 42:1
765 gentlemen_thank 42:1
766 new_hampshire 55:43 30:10 39:9
767 rules 42:22 52:1 5:1 9:1
768 simple 42:7 51:1 27:1
769 agreed 42:3 11:1
770 seconds 42:65 43:2
771 answer 42:27 17:16 18:1
772 mentioned 31:22 42:7 0:1
773 respond 42:48 26:16 3:7
774 yellow 42:2
775 red 42:5 9:2
776 lights 42:4
777 sound 52:2 8:1
778 first_term 50:1 45:1 46:1
779 opponents 25:2 57:1 4:1
780 senator_rubio 3:39 46:6 7:6 57:1
781 prepared 55:7 34:4 19:1
782 commander 50:21
783 chief 50:28 18:2
784 talked 41:21 50:8 51:5 23:3 13:2
785 tough 47:11 50:8
786 threats 23:15 50:2
787 face 55:18 23:8 59:4 50:1 17:1
788 mid-east 50:3
789 reported 8:6 39:2
790 moments 50:1
791 ago 55:14 36:7 22:2 15:1
792 north_koreans 50:3 34:1
793 test 50:4 54:2 25:1
794 launched 50:4
795 intercontinental 34:1
796 ballistic_missile 34:4
797 north_korea 34:36
798 nuclear_weapons 34:11
799 conducted 54:3 50:1
800 last_month 4:7 50:1
801 missile 50:10
802 hope 55:10 36:4 50:2 23:1
803 someday 34:1
804 carry 27:5 50:2
805 capable 50:3
806 reaching 50:3
807 launch 34:7 46:1
808 preemptively 50:2
809 launchpad 50:2
810 prevent 50:6 25:4 48:1
811 graver 50:1
812 cruz_let 50:1
813 haven't 46:13 13:7 15:1 40:1
814 briefings 46:2
815 strike 50:6 17:2 35:1
816 threatens 50:1 2:1
817 cruz 29:13 49:2 10:2 6:2 4:1
818 sitting 50:3 52:2 59:1
819 eyes 38:1
820 preemptive_strike 50:1 7:1 35:1
821 pad 43:1
822 governor_kasich 3:16 55:9 27:2 37:1
823 tonight's 28:6 35:1 3:1
824 bush 26:13 3:5 49:1 14:1 12:1
825 i'll 42:21 1:19 51:3 27:2
826 moment 28:14 47:7 12:4
827 governor_bush 3:12 11:8 7:8 48:4
828 trump 11:41 3:29 41:12
829 red_line 19:2 11:1
830 military_action 56:1
831 finish 46:4 36:4 1:1
832 much_senator 42:2 22:2 33:1
833 rubio_governor 26:1
834 facing 26:8 58:4 6:1 50:1
835 detaining 34:3
836 college 22:29 25:1
837 student 34:7 2:6
838 negotiate 39:6 44:1
839 much_governor 29:3 10:2 58:1
840 christie_applause 57:2
841 david 36:6 10:5 58:2
842 health_care 6:23 38:8 17:4
843 heart 56:10 29:1
844 uncovered 6:1
845 folks 27:4 54:3 20:1
846 suggested 11:8
847 repealing 6:2 50:1
848 replacing 6:4
849 obamacare 6:23
850 obama's 3:10 51:1
851 broken 52:6
852 carries 6:1
853 lose 6:3 5:3 26:1 0:1 40:1
854 insurance 6:10
855 coverage 56:6 28:3 6:2
856 reassure 51:3
857 interest 52:6 1:4 31:2 25:1
858 advocate 6:1 53:1
859 call 57:8 0:6 17:3 54:2 4:2 14:1
860 carpet_bombing 9:4
861 saturation 9:2
862 bombing 9:7
863 defeat_isis 9:4 47:2
864 citing 57:2
865 air 32:9 57:1
866 attacks 35:13 57:2 30:1
867 carried 7:3 48:1
868 gulf 9:2
869 explain 42:5 6:4 11:3 37:1
870 defeat 9:5 59:2 15:2
871 army 57:7 58:3 31:1
872 would_work 6:3
873 unconventional 57:1
874 group 59:8 9:7
875 hiding 57:1
876 population 40:4 27:3
877 expand 51:4 6:3 41:1 1:1
878 loosen 9:1
879 engagement 42:5
880 command 42:3 9:1
881 center 12:6 0:1 8:1
882 erbil 26:1
883 thought 54:14 42:1 17:1
884 worked 56:9 57:4
885 civilians 9:6 50:3
886 populated 42:1
887 hit 9:9
888 last_debate 40:1 7:1 3:1 24:1
889 isis 9:38 32:29 35:21
890 dangerous 25:10 58:4 34:1
891 jihadist_group 9:3
892 mankind 9:2 56:1
893 overwhelming 9:5
894 specifically 41:2 16:2 22:1
895 rubio 29:22
896 said_isis 9:3
897 would_make 23:2 40:1
898 qaida 9:6
899 insurgents 32:1
900 committed 36:5 11:1
901 troops 32:17 19:10
902 fight 1:12 32:8 9:8 38:5 5:1 13:1
903 groups 37:7 38:2
904 commit 39:1 19:1 27:1
905 large 2:6 29:4 35:2 49:1 0:1
906 ground_force 32:3
907 differently 32:3 5:1
908 sunni 32:9
909 forces 32:13 25:2
910 vigorously 10:1 33:1
911 bomb_isis 9:3
912 get_rid 42:2 14:2 16:1
913 quickly 10:19 56:1
914 specifics 15:2
915 essentially 9:11 19:1
916 holding 47:2 34:2 2:1 19:1
917 hostage 34:5 58:2
918 turn 17:27 41:11 39:7 0:2 42:1
919 chaos 32:3
920 defense 50:15 48:2 51:1
921 officials 30:3 23:2 20:1
922 fighters 32:9
923 roughly 33:3 8:2
924 doubling 3:2
925 previous 32:2
926 estimates 40:2
927 critical 12:7
928 administration's 12:2
929 handling 33:1
930 initial 33:3 58:1
931 air_strikes 32:5
932 inherit 32:2 58:1
933 next_president 1:10 3:5 40:1
934 reports 47:2 32:1
935 special 1:6 32:5
936 operations 32:3
937 raids 3:1
